Country,Product,Month,Quantity
Japan,DailyDazzle Toothpaste,Mar2024,179.09391988585966
Japan,DailyDazzle Toothpaste,Apr2024,179.83017254637124
Japan,DailyDazzle Toothpaste,May2024,180.56642520688288
Japan,DailyDazzle Toothpaste,Jun2024,181.30267786739446
Japan,DailyDazzle Toothpaste,Jul2024,182.0389305279061
Japan,DailyDazzle Toothpaste,Aug2024,182.7751831884177
Japan,DailyDazzle Toothpaste,Sep2024,183.5114358489293
Japan,DailyDazzle Toothpaste,Oct2024,184.2476885094409
Japan,DailyDazzle Toothpaste,Nov2024,184.98394116995254
Japan,DailyDazzle Toothpaste,Dec2024,185.72019383046413
Japan,MorningBreeze Gum Care,Jan2024,985.3973902786411
Japan,MorningBreeze Gum Care,Feb2024,989.4982975474343
Japan,MorningBreeze Gum Care,Mar2024,993.5992048162274
Japan,MorningBreeze Gum Care,Apr2024,997.7001120850206
Japan,MorningBreeze Gum Care,May2024,1001.8010193538137
Japan,MorningBreeze Gum Care,Jun2024,1005.9019266226069
Japan,MorningBreeze Gum Care,Jul2024,1010.0028338914001
Japan,MorningBreeze Gum Care,Aug2024,1014.1037411601932
Japan,MorningBreeze Gum Care,Sep2024,1018.2046484289863
Japan,MorningBreeze Gum Care,Oct2024,1022.3055556977795
Japan,MorningBreeze Gum Care,Nov2024,1026.4064629665727
Japan,MorningBreeze Gum Care,Dec2024,1030.507370235366
Japan,OralEase Plus Toothbrush,Jan2024,752.7269920481415
Japan,OralEase Plus Toothbrush,Feb2024,755.8377068799823
Japan,OralEase Plus Toothbrush,Mar2024,758.9484217118232
Japan,OralEase Plus Toothbrush,Apr2024,762.0591365436642
Japan,OralEase Plus Toothbrush,May2024,765.1698513755051
Japan,OralEase Plus Toothbrush,Jun2024,768.2805662073458
Japan,OralEase Plus Toothbrush,Jul2024,771.3912810391869
Japan,OralEase Plus Toothbrush,Aug2024,774.5019958710277
Japan,OralEase Plus Toothbrush,Sep2024,777.6127107028688
Japan,OralEase Plus Toothbrush,Oct2024,780.7234255347096
Japan,OralEase Plus Toothbrush,Nov2024,783.8341403665504
Japan,OralEase Plus Toothbrush,Dec2024,786.9448551983913
Japan,BreatheEasy Inhalant,Jan2024,-0.014568952636159316
Japan,BreatheEasy Inhalant,Feb2024,-0.014739450470278803
Japan,BreatheEasy Inhalant,Mar2024,-0.01490994830442316
Japan,BreatheEasy Inhalant,Apr2024,-0.015080446138553305
Japan,BreatheEasy Inhalant,May2024,-0.01525094397268345
Japan,BreatheEasy Inhalant,Jun2024,-0.015421441806802938
Japan,BreatheEasy Inhalant,Jul2024,-0.015591939640933083
Japan,BreatheEasy Inhalant,Aug2024,-0.015762437475073887
Japan,BreatheEasy Inhalant,Sep2024,-0.015932935309211138
Japan,BreatheEasy Inhalant,Oct2024,-0.016103433143341284
Japan,BreatheEasy Inhalant,Nov2024,-0.016273930977464324
Japan,BreatheEasy Inhalant,Dec2024,-0.01644442881159447
Japan,SmilesSoPure Waterpik,Jan2024,140.01616663942085
Japan,SmilesSoPure Waterpik,Feb2024,140.59543961977565
Japan,SmilesSoPure Waterpik,Mar2024,141.17471260013048
Japan,SmilesSoPure Waterpik,Apr2024,141.7539855804853
Japan,SmilesSoPure Waterpik,May2024,142.33325856084014
Japan,SmilesSoPure Waterpik,Jun2024,142.91253154119494
Japan,SmilesSoPure Waterpik,Jul2024,143.49180452154977
Japan,SmilesSoPure Waterpik,Aug2024,144.07107750190457
Japan,SmilesSoPure Waterpik,Sep2024,144.6503504822594
Japan,SmilesSoPure Waterpik,Oct2024,145.22962346261423
Japan,SmilesSoPure Waterpik,Nov2024,145.80889644296903
Japan,SmilesSoPure Waterpik,Dec2024,146.38816942332386
Japan,CleanSmile Floss Picks,Jan2024,0.26012326969000293
Japan,CleanSmile Floss Picks,Feb2024,0.26256534876129495
Japan,CleanSmile Floss Picks,Mar2024,0.26500742783258696
Japan,CleanSmile Floss Picks,Apr2024,0.2674495069038994
Japan,CleanSmile Floss Picks,May2024,0.26989158597519763
Japan,CleanSmile Floss Picks,Jun2024,0.2723336650464861
Japan,CleanSmile Floss Picks,Jul2024,0.27477574411779054
Japan,CleanSmile Floss Picks,Aug2024,0.2772178231890932
Japan,CleanSmile Floss Picks,Sep2024,0.2796599022603932
Japan,CleanSmile Floss Picks,Oct2024,0.2821019813316817
Japan,CleanSmile Floss Picks,Nov2024,0.2845440604029879
Japan,CleanSmile Floss Picks,Dec2024,0.2869861394742808
Japan,FreshFix Mouthwash,Jan2024,69.53890295938878
Japan,FreshFix Mouthwash,Feb2024,69.81023014109952
Japan,FreshFix Mouthwash,Mar2024,70.08155732281026
Japan,FreshFix Mouthwash,Apr2024,70.35288450452097
Japan,FreshFix Mouthwash,May2024,70.62421168623172
Japan,FreshFix Mouthwash,Jun2024,70.89553886794243
Japan,FreshFix Mouthwash,Jul2024,71.16686604965318
Japan,FreshFix Mouthwash,Aug2024,71.43819323136391
Japan,FreshFix Mouthwash,Sep2024,71.70952041307464
Japan,FreshFix Mouthwash,Oct2024,71.98084759478537
Japan,FreshFix Mouthwash,Nov2024,72.2521747764961
Japan,FreshFix Mouthwash,Dec2024,72.52350195820684
Japan,SparklingGlow Toothpaste,Jan2024,1869.3883757528586
Japan,SparklingGlow Toothpaste,Feb2024,1877.1193764045931
Japan,SparklingGlow Toothpaste,Mar2024,1884.850377056328
Japan,SparklingGlow Toothpaste,Apr2024,1892.5813777080625
Japan,SparklingGlow Toothpaste,May2024,1900.3123783597973
Japan,SparklingGlow Toothpaste,Jun2024,1908.043379011532
Japan,SparklingGlow Toothpaste,Jul2024,1915.7743796632667
Japan,SparklingGlow Toothpaste,Aug2024,1923.5053803150015
Japan,SparklingGlow Toothpaste,Sep2024,1931.236380966736
Japan,SparklingGlow Toothpaste,Oct2024,1938.9673816184707
Japan,SparklingGlow Toothpaste,Nov2024,1946.6983822702055
Japan,SparklingGlow Toothpaste,Dec2024,1954.4293829219403
Japan,Purezza Body Wash,Jan2024,0.07413897290870154
Japan,Purezza Body Wash,Feb2024,0.074554686920984
Japan,Purezza Body Wash,Mar2024,0.07497040093327358
Japan,Purezza Body Wash,Apr2024,0.07538611494555249
Japan,Purezza Body Wash,May2024,0.07580182895784206
Japan,Purezza Body Wash,Jun2024,0.0762175429701263
Japan,Purezza Body Wash,Jul2024,0.07663325698241942
Japan,Purezza Body Wash,Aug2024,0.07704897099470188
Japan,Purezza Body Wash,Sep2024,0.07746468500698613
Japan,Purezza Body Wash,Oct2024,0.07788039901927037
Japan,Purezza Body Wash,Nov2024,0.07829611303156526
Japan,Purezza Body Wash,Dec2024,0.07871182704384418
Japan,SkinSational Moisturizer,Jan2024,0.006156370127889842
Japan,SkinSational Moisturizer,Feb2024,0.006433462852333604
Japan,SkinSational Moisturizer,Mar2024,0.0067105555767773654
Japan,SkinSational Moisturizer,Apr2024,0.006987648301226456
Japan,SkinSational Moisturizer,May2024,0.007264741025668441
Japan,SkinSational Moisturizer,Jun2024,0.007541833750106874
Japan,SkinSational Moisturizer,Jul2024,0.007818926474550635
Japan,SkinSational Moisturizer,Aug2024,0.00809601919899795
Japan,SkinSational Moisturizer,Sep2024,0.008373111923438158
Japan,SkinSational Moisturizer,Oct2024,0.00865020464788192
Japan,SkinSational Moisturizer,Nov2024,0.008927297372322129
Japan,SkinSational Moisturizer,Dec2024,0.009204390096767667
Japan,SoftStep Shaving Cream,Jan2024,1458.5513149957699
Japan,SoftStep Shaving Cream,Feb2024,1464.58469560873
Japan,SoftStep Shaving Cream,Mar2024,1470.6180762216904
Japan,SoftStep Shaving Cream,Apr2024,1476.6514568346504
Japan,SoftStep Shaving Cream,May2024,1482.6848374476106
Japan,SoftStep Shaving Cream,Jun2024,1488.7182180605707
Japan,SoftStep Shaving Cream,Jul2024,1494.751598673531
Japan,SoftStep Shaving Cream,Aug2024,1500.7849792864913
Japan,SoftStep Shaving Cream,Sep2024,1506.8183598994513
Japan,SoftStep Shaving Cream,Oct2024,1512.8517405124114
Japan,SoftStep Shaving Cream,Nov2024,1518.8851211253716
Japan,SoftStep Shaving Cream,Dec2024,1524.918501738332
Japan,GentleGlow Face Lotion,Jan2024,707.5057672669424
Japan,GentleGlow Face Lotion,Feb2024,710.4354320926799
Japan,GentleGlow Face Lotion,Mar2024,713.3650969184174
Japan,GentleGlow Face Lotion,Apr2024,716.294761744155
Japan,GentleGlow Face Lotion,May2024,719.2244265698927
Japan,GentleGlow Face Lotion,Jun2024,722.1540913956304
Japan,GentleGlow Face Lotion,Jul2024,725.0837562213679
Japan,GentleGlow Face Lotion,Aug2024,728.0134210471055
Japan,GentleGlow Face Lotion,Sep2024,730.9430858728432
Japan,GentleGlow Face Lotion,Oct2024,733.8727506985807
Japan,GentleGlow Face Lotion,Nov2024,736.8024155243182
Japan,GentleGlow Face Lotion,Dec2024,739.7320803500559
Japan,HydraHydrate Hand Cream,Jan2024,1353.199265217333
Japan,HydraHydrate Hand Cream,Feb2024,1358.8093076775117
Japan,HydraHydrate Hand Cream,Mar2024,1364.4193501376901
Japan,HydraHydrate Hand Cream,Apr2024,1370.0293925978688
Japan,HydraHydrate Hand Cream,May2024,1375.639435058047
Japan,HydraHydrate Hand Cream,Jun2024,1381.2494775182256
Japan,HydraHydrate Hand Cream,Jul2024,1386.8595199784045
Japan,HydraHydrate Hand Cream,Aug2024,1392.469562438583
Japan,HydraHydrate Hand Cream,Sep2024,1398.079604898761
Japan,HydraHydrate Hand Cream,Oct2024,1403.6896473589397
Japan,HydraHydrate Hand Cream,Nov2024,1409.2996898191184
Japan,HydraHydrate Hand Cream,Dec2024,1414.9097322792968
Japan,SilkSmooth Exfoliating Scrub,Jan2024,1829.1528921494328
Japan,SilkSmooth Exfoliating Scrub,Feb2024,1836.7213306251626
Japan,SilkSmooth Exfoliating Scrub,Mar2024,1844.2897691008925
Japan,SilkSmooth Exfoliating Scrub,Apr2024,1851.8582075766228
Japan,SilkSmooth Exfoliating Scrub,May2024,1859.426646052353
Japan,SilkSmooth Exfoliating Scrub,Jun2024,1866.9950845280825
Japan,SilkSmooth Exfoliating Scrub,Jul2024,1874.5635230038126
Japan,SilkSmooth Exfoliating Scrub,Aug2024,1882.1319614795425
Japan,SilkSmooth Exfoliating Scrub,Sep2024,1889.7003999552726
Japan,SilkSmooth Exfoliating Scrub,Oct2024,1897.2688384310027
Japan,SilkSmooth Exfoliating Scrub,Nov2024,1904.8372769067325
Japan,SilkSmooth Exfoliating Scrub,Dec2024,1912.4057153824626
Japan,CleanSkin Acne Treatment,Jan2024,218.50660641596562
Japan,CleanSkin Acne Treatment,Feb2024,219.4162828868166
Japan,CleanSkin Acne Treatment,Mar2024,220.3259593576676
Japan,CleanSkin Acne Treatment,Apr2024,221.23563582851864
Japan,CleanSkin Acne Treatment,May2024,222.14531229936966
Japan,CleanSkin Acne Treatment,Jun2024,223.0549887702207
Japan,CleanSkin Acne Treatment,Jul2024,223.96466524107169
Japan,CleanSkin Acne Treatment,Aug2024,224.87434171192274
Japan,CleanSkin Acne Treatment,Sep2024,225.7840181827737
Japan,CleanSkin Acne Treatment,Oct2024,226.69369465362473
Japan,CleanSkin Acne Treatment,Nov2024,227.60337112447576
Japan,CleanSkin Acne Treatment,Dec2024,228.51304759532678
Japan,SunShield SPF 50 Lotion,Jan2024,592.5957143294357
Japan,SunShield SPF 50 Lotion,Feb2024,595.0797900327743
Japan,SunShield SPF 50 Lotion,Mar2024,597.5638657361127
Japan,SunShield SPF 50 Lotion,Apr2024,600.047941439451
Japan,SunShield SPF 50 Lotion,May2024,602.5320171427894
Japan,SunShield SPF 50 Lotion,Jun2024,605.0160928461279
Japan,SunShield SPF 50 Lotion,Jul2024,607.5001685494663
Japan,SunShield SPF 50 Lotion,Aug2024,609.9842442528046
Japan,SunShield SPF 50 Lotion,Sep2024,612.4683199561431
Japan,SunShield SPF 50 Lotion,Oct2024,614.9523956594816
Japan,SunShield SPF 50 Lotion,Nov2024,617.43647136282
Japan,SunShield SPF 50 Lotion,Dec2024,619.9205470661584
Japan,Refreshing Rose Body Oil,Jan2024,2.3885641771890227
Japan,Refreshing Rose Body Oil,Feb2024,2.396538649016557
Japan,Refreshing Rose Body Oil,Mar2024,2.4045131208440877
Japan,Refreshing Rose Body Oil,Apr2024,2.412487592671615
Japan,Refreshing Rose Body Oil,May2024,2.420462064499142
Japan,Refreshing Rose Body Oil,Jun2024,2.4284365363266693
Japan,Refreshing Rose Body Oil,Jul2024,2.4364110081542054
Japan,Refreshing Rose Body Oil,Aug2024,2.4443854799817397
Japan,Refreshing Rose Body Oil,Sep2024,2.4523599518092563
Japan,Refreshing Rose Body Oil,Oct2024,2.460334423636796
Japan,Refreshing Rose Body Oil,Nov2024,2.468308895464316
Japan,Refreshing Rose Body Oil,Dec2024,2.476283367291845
Japan,Calming Creme Relaxant Bath,Jan2024,1416.8458900002036
Japan,Calming Creme Relaxant Bath,Feb2024,1422.70404989666
Japan,Calming Creme Relaxant Bath,Mar2024,1428.562209793116
Japan,Calming Creme Relaxant Bath,Apr2024,1434.4203696895722
Japan,Calming Creme Relaxant Bath,May2024,1440.2785295860283
Japan,Calming Creme Relaxant Bath,Jun2024,1446.1366894824846
Japan,Calming Creme Relaxant Bath,Jul2024,1451.9948493789407
Japan,Calming Creme Relaxant Bath,Aug2024,1457.853009275397
Japan,Calming Creme Relaxant Bath,Sep2024,1463.711169171853
Japan,Calming Creme Relaxant Bath,Oct2024,1469.5693290683091
Japan,Calming Creme Relaxant Bath,Nov2024,1475.4274889647654
Japan,Calming Creme Relaxant Bath,Dec2024,1481.2856488612217
Japan,Brightening Body Wash,Jan2024,0.3271808561741351
Japan,Brightening Body Wash,Feb2024,0.3283622431118462
Japan,Brightening Body Wash,Mar2024,0.3295436300495653
Japan,Brightening Body Wash,Apr2024,0.3307250169872728
Japan,Brightening Body Wash,May2024,0.33190640392498655
Japan,Brightening Body Wash,Jun2024,0.3330877908626994
Japan,Brightening Body Wash,Jul2024,0.3342691778004025
Japan,Brightening Body Wash,Aug2024,0.3354505647381198
Japan,Brightening Body Wash,Sep2024,0.33663195167583265
Japan,Brightening Body Wash,Oct2024,0.33781333861354906
Japan,Brightening Body Wash,Nov2024,0.33899472555126103
Japan,Brightening Body Wash,Dec2024,0.340176112488973
Japan,SmoothOperator Shaving Gel,Jan2024,-3.3087542932308196
Japan,SmoothOperator Shaving Gel,Feb2024,-3.3208854285497758
Japan,SmoothOperator Shaving Gel,Mar2024,-3.333016563868746
Japan,SmoothOperator Shaving Gel,Apr2024,-3.3451476991876987
Japan,SmoothOperator Shaving Gel,May2024,-3.357278834506655
Japan,SmoothOperator Shaving Gel,Jun2024,-3.3694099698256323
Japan,SmoothOperator Shaving Gel,Jul2024,-3.3815411051445885
Japan,SmoothOperator Shaving Gel,Aug2024,-3.3936722404635447
Japan,SmoothOperator Shaving Gel,Sep2024,-3.4058033757825115
Japan,SmoothOperator Shaving Gel,Oct2024,-3.4179345111014605
Japan,SmoothOperator Shaving Gel,Nov2024,-3.430065646420431
Japan,SmoothOperator Shaving Gel,Dec2024,-3.4421967817393906
Japan,RadiantRose Face Mask,Jan2024,1267.6801973511674
Japan,RadiantRose Face Mask,Feb2024,1272.9367972302225
Japan,RadiantRose Face Mask,Mar2024,1278.1933971092778
Japan,RadiantRose Face Mask,Apr2024,1283.4493208225822
Japan,RadiantRose Face Mask,May2024,1288.704088178796
Japan,RadiantRose Face Mask,Jun2024,1293.9588555350094
Japan,RadiantRose Face Mask,Jul2024,1299.2136228912232
Japan,RadiantRose Face Mask,Aug2024,1304.4683902474367
Japan,RadiantRose Face Mask,Sep2024,1309.7231576036504
Japan,RadiantRose Face Mask,Oct2024,1314.977924959864
Japan,RadiantRose Face Mask,Nov2024,1320.2326923160776
Japan,RadiantRose Face Mask,Dec2024,1325.4874596722914
Japan,SoothingSerenity Hand Sanitizer,Jan2024,-2.025839691493211
Japan,SoothingSerenity Hand Sanitizer,Feb2024,-2.0329626159660807
Japan,SoothingSerenity Hand Sanitizer,Mar2024,-2.040085540438947
Japan,SoothingSerenity Hand Sanitizer,Apr2024,-2.047208464911813
Japan,SoothingSerenity Hand Sanitizer,May2024,-2.0543313893846844
Japan,SoothingSerenity Hand Sanitizer,Jun2024,-2.061454313857545
Japan,SoothingSerenity Hand Sanitizer,Jul2024,-2.068577238330415
Japan,SoothingSerenity Hand Sanitizer,Aug2024,-2.075700162803287
Japan,SoothingSerenity Hand Sanitizer,Sep2024,-2.0828230872761497
Japan,SoothingSerenity Hand Sanitizer,Oct2024,-2.089946011749021
Japan,SoothingSerenity Hand Sanitizer,Nov2024,-2.0970689362218837
Japan,SoothingSerenity Hand Sanitizer,Dec2024,-2.104191860694755
Japan,GentleGlow Face Cleanser,Jan2024,357.21998083887337
Japan,GentleGlow Face Cleanser,Feb2024,358.69677227108525
Japan,GentleGlow Face Cleanser,Mar2024,360.17356370329713
Japan,GentleGlow Face Cleanser,Apr2024,361.6503551355091
Japan,GentleGlow Face Cleanser,May2024,363.127146567721
Japan,GentleGlow Face Cleanser,Jun2024,364.6039379999329
Japan,GentleGlow Face Cleanser,Jul2024,366.0807294321448
Japan,GentleGlow Face Cleanser,Aug2024,367.5575208643567
Japan,GentleGlow Face Cleanser,Sep2024,369.03431229656854
Japan,GentleGlow Face Cleanser,Oct2024,370.5111037287805
Japan,GentleGlow Face Cleanser,Nov2024,371.98789516099237
Japan,GentleGlow Face Cleanser,Dec2024,373.46468659320425
Japan,PurePore Toner,Jan2024,91.89810849003153
Japan,PurePore Toner,Feb2024,92.28005744213746
Japan,PurePore Toner,Mar2024,92.66200639424339
Japan,PurePore Toner,Apr2024,93.04395534634934
Japan,PurePore Toner,May2024,93.42590429845525
Japan,PurePore Toner,Jun2024,93.80785325056118
Japan,PurePore Toner,Jul2024,94.18980220266711
Japan,PurePore Toner,Aug2024,94.57175115477304
Japan,PurePore Toner,Sep2024,94.95370010687897
Japan,PurePore Toner,Oct2024,95.3356490589849
Japan,PurePore Toner,Nov2024,95.71759801109081
Japan,PurePore Toner,Dec2024,96.09954696319674
Japan,SilkySkin Moisturizing Cream,Jan2024,162.90983370611903
Japan,SilkySkin Moisturizing Cream,Feb2024,163.58568855349756
Japan,SilkySkin Moisturizing Cream,Mar2024,164.26154340087606
Japan,SilkySkin Moisturizing Cream,Apr2024,164.93739824825457
Japan,SilkySkin Moisturizing Cream,May2024,165.61325309563304
Japan,SilkySkin Moisturizing Cream,Jun2024,166.28910794301154
Japan,SilkySkin Moisturizing Cream,Jul2024,166.96496279039008
Japan,SilkySkin Moisturizing Cream,Aug2024,167.64081763776858
Japan,SilkySkin Moisturizing Cream,Sep2024,168.31667248514708
Japan,SilkySkin Moisturizing Cream,Oct2024,168.99252733252558
Japan,SilkySkin Moisturizing Cream,Nov2024,169.66838217990409
