Country,Product,Month,Quantity
Japan,DailyDazzle Toothpaste,Jan2024,165.56656897987034
Japan,DailyDazzle Toothpaste,Feb2024,166.1671214195373
Japan,DailyDazzle Toothpaste,Mar2024,166.76767385920425
Japan,DailyDazzle Toothpaste,Apr2024,167.3682262988712
Japan,DailyDazzle Toothpaste,May2024,167.96877873853822
Japan,DailyDazzle Toothpaste,Jun2024,168.56933117820518
Japan,DailyDazzle Toothpaste,Jul2024,169.16988361787213
Japan,DailyDazzle Toothpaste,Aug2024,169.77043605753914
Japan,DailyDazzle Toothpaste,Sep2024,170.3709884972061
Japan,DailyDazzle Toothpaste,Oct2024,170.97154093687305
Japan,DailyDazzle Toothpaste,Nov2024,171.57209337654007
Japan,DailyDazzle Toothpaste,Dec2024,172.17264581620702
Japan,MorningBreeze Gum Care,Jan2024,1229.046122212519
Japan,MorningBreeze Gum Care,Feb2024,1236.1177705296354
Japan,MorningBreeze Gum Care,Mar2024,1243.1894188467518
Japan,MorningBreeze Gum Care,Apr2024,1250.2610671638681
Japan,MorningBreeze Gum Care,May2024,1257.3327154809845
Japan,MorningBreeze Gum Care,Jun2024,1264.4043637981008
Japan,MorningBreeze Gum Care,Jul2024,1271.4760121152171
Japan,MorningBreeze Gum Care,Aug2024,1278.5476604323335
Japan,MorningBreeze Gum Care,Sep2024,1285.6193087494498
Japan,MorningBreeze Gum Care,Oct2024,1292.6909570665662
Japan,MorningBreeze Gum Care,Nov2024,1299.7626053836825
Japan,MorningBreeze Gum Care,Dec2024,1306.8342537007989
Japan,OralEase Plus Toothbrush,Jan2024,632.4979113298455
Japan,OralEase Plus Toothbrush,Feb2024,634.1322646742149
Japan,OralEase Plus Toothbrush,Mar2024,635.7666180185843
Japan,OralEase Plus Toothbrush,Apr2024,637.4009713629536
Japan,OralEase Plus Toothbrush,May2024,639.035324707323
Japan,OralEase Plus Toothbrush,Jun2024,640.6696780516924
Japan,OralEase Plus Toothbrush,Jul2024,642.3040313960618
Japan,OralEase Plus Toothbrush,Aug2024,643.9383847404312
Japan,OralEase Plus Toothbrush,Sep2024,645.5727380848006
Japan,OralEase Plus Toothbrush,Oct2024,647.20709142917
Japan,OralEase Plus Toothbrush,Nov2024,648.8414447735394
Japan,OralEase Plus Toothbrush,Dec2024,650.4757981179087
Japan,BreatheEasy Inhalant,Jan2024,0.0
Japan,BreatheEasy Inhalant,Feb2024,0.0
Japan,BreatheEasy Inhalant,Mar2024,0.0
Japan,BreatheEasy Inhalant,Apr2024,0.0
Japan,BreatheEasy Inhalant,May2024,0.0
Japan,BreatheEasy Inhalant,Jun2024,0.0
Japan,BreatheEasy Inhalant,Jul2024,0.0
Japan,BreatheEasy Inhalant,Aug2024,0.0
Japan,BreatheEasy Inhalant,Sep2024,0.0
Japan,BreatheEasy Inhalant,Oct2024,0.0
Japan,BreatheEasy Inhalant,Nov2024,0.0
Japan,BreatheEasy Inhalant,Dec2024,0.0
Japan,SmilesSoPure Waterpik,Jan2024,126.20805085616284
Japan,SmilesSoPure Waterpik,Feb2024,126.57519927267319
Japan,SmilesSoPure Waterpik,Mar2024,126.94234768918352
Japan,SmilesSoPure Waterpik,Apr2024,127.30949610569387
Japan,SmilesSoPure Waterpik,May2024,127.67664452220421
Japan,SmilesSoPure Waterpik,Jun2024,128.04379293871455
Japan,SmilesSoPure Waterpik,Jul2024,128.4109413552249
Japan,SmilesSoPure Waterpik,Aug2024,128.77808977173524
Japan,SmilesSoPure Waterpik,Sep2024,129.14523818824557
Japan,SmilesSoPure Waterpik,Oct2024,129.51238660475593
Japan,SmilesSoPure Waterpik,Nov2024,129.87953502126626
Japan,SmilesSoPure Waterpik,Dec2024,130.2466834377766
Japan,CleanSmile Floss Picks,Jan2024,0.0
Japan,CleanSmile Floss Picks,Feb2024,0.0
Japan,CleanSmile Floss Picks,Mar2024,0.0
Japan,CleanSmile Floss Picks,Apr2024,0.0
Japan,CleanSmile Floss Picks,May2024,0.0
Japan,CleanSmile Floss Picks,Jun2024,0.0
Japan,CleanSmile Floss Picks,Jul2024,0.0
Japan,CleanSmile Floss Picks,Aug2024,0.0
Japan,CleanSmile Floss Picks,Sep2024,0.0
Japan,CleanSmile Floss Picks,Oct2024,0.0
Japan,CleanSmile Floss Picks,Nov2024,0.0
Japan,CleanSmile Floss Picks,Dec2024,0.0
Japan,FreshFix Mouthwash,Jan2024,-236.77442507732326
Japan,FreshFix Mouthwash,Feb2024,-240.27068586634664
Japan,FreshFix Mouthwash,Mar2024,-243.76694665537013
Japan,FreshFix Mouthwash,Apr2024,-247.26320744439352
Japan,FreshFix Mouthwash,May2024,-250.7594682334169
Japan,FreshFix Mouthwash,Jun2024,-254.2557290224404
Japan,FreshFix Mouthwash,Jul2024,-257.7519898114638
Japan,FreshFix Mouthwash,Aug2024,-261.24825060048727
Japan,FreshFix Mouthwash,Sep2024,-264.74451138951065
Japan,FreshFix Mouthwash,Oct2024,-268.24077217853403
Japan,FreshFix Mouthwash,Nov2024,-271.7370329675575
Japan,FreshFix Mouthwash,Dec2024,-275.2332937565809
Japan,SparklingGlow Toothpaste,Jan2024,2087.9636750085283
Japan,SparklingGlow Toothpaste,Feb2024,2096.2305934733295
Japan,SparklingGlow Toothpaste,Mar2024,2104.4975119381306
Japan,SparklingGlow Toothpaste,Apr2024,2112.764430402932
Japan,SparklingGlow Toothpaste,May2024,2121.031348867733
Japan,SparklingGlow Toothpaste,Jun2024,2129.298267332534
Japan,SparklingGlow Toothpaste,Jul2024,2137.5651857973353
Japan,SparklingGlow Toothpaste,Aug2024,2145.8321042621365
Japan,SparklingGlow Toothpaste,Sep2024,2154.0990227269376
Japan,SparklingGlow Toothpaste,Oct2024,2162.365941191738
Japan,SparklingGlow Toothpaste,Nov2024,2170.632859656539
Japan,SparklingGlow Toothpaste,Dec2024,2178.89977812134
Japan,Purezza Body Wash,Jan2024,0.0
Japan,Purezza Body Wash,Feb2024,0.0
Japan,Purezza Body Wash,Mar2024,0.0
Japan,Purezza Body Wash,Apr2024,0.0
Japan,Purezza Body Wash,May2024,0.0
Japan,Purezza Body Wash,Jun2024,0.0
Japan,Purezza Body Wash,Jul2024,0.0
Japan,Purezza Body Wash,Aug2024,0.0
Japan,Purezza Body Wash,Sep2024,0.0
Japan,Purezza Body Wash,Oct2024,0.0
Japan,Purezza Body Wash,Nov2024,0.0
Japan,Purezza Body Wash,Dec2024,0.0
Japan,SkinSational Moisturizer,Jan2024,0.0
Japan,SkinSational Moisturizer,Feb2024,0.0
Japan,SkinSational Moisturizer,Mar2024,0.0
Japan,SkinSational Moisturizer,Apr2024,0.0
Japan,SkinSational Moisturizer,May2024,0.0
Japan,SkinSational Moisturizer,Jun2024,0.0
Japan,SkinSational Moisturizer,Jul2024,0.0
Japan,SkinSational Moisturizer,Aug2024,0.0
Japan,SkinSational Moisturizer,Sep2024,0.0
Japan,SkinSational Moisturizer,Oct2024,0.0
Japan,SkinSational Moisturizer,Nov2024,0.0
Japan,SkinSational Moisturizer,Dec2024,0.0
Japan,SoftStep Shaving Cream,Jan2024,1708.7998407308799
Japan,SoftStep Shaving Cream,Feb2024,1717.3224535170282
Japan,SoftStep Shaving Cream,Mar2024,1725.845066303177
Japan,SoftStep Shaving Cream,Apr2024,1734.3676790893253
Japan,SoftStep Shaving Cream,May2024,1742.8902918754736
Japan,SoftStep Shaving Cream,Jun2024,1751.412904661622
Japan,SoftStep Shaving Cream,Jul2024,1759.9355174477703
Japan,SoftStep Shaving Cream,Aug2024,1768.4581302339186
Japan,SoftStep Shaving Cream,Sep2024,1776.980743020067
Japan,SoftStep Shaving Cream,Oct2024,1785.5033558062153
Japan,SoftStep Shaving Cream,Nov2024,1794.0259685923636
Japan,SoftStep Shaving Cream,Dec2024,1802.5485813785124
Japan,GentleGlow Face Lotion,Jan2024,718.075899226347
Japan,GentleGlow Face Lotion,Feb2024,721.145962013841
Japan,GentleGlow Face Lotion,Mar2024,724.2160248013349
Japan,GentleGlow Face Lotion,Apr2024,727.2860875888289
Japan,GentleGlow Face Lotion,May2024,730.3561503763226
Japan,GentleGlow Face Lotion,Jun2024,733.4262131638166
Japan,GentleGlow Face Lotion,Jul2024,736.4962759513105
Japan,GentleGlow Face Lotion,Aug2024,739.5663387388042
Japan,GentleGlow Face Lotion,Sep2024,742.6364015262982
Japan,GentleGlow Face Lotion,Oct2024,745.7064643137921
Japan,GentleGlow Face Lotion,Nov2024,748.7765271012861
Japan,GentleGlow Face Lotion,Dec2024,751.8465898887798
Japan,HydraHydrate Hand Cream,Jan2024,1716.6190030767289
Japan,HydraHydrate Hand Cream,Feb2024,1726.2829228809615
Japan,HydraHydrate Hand Cream,Mar2024,1735.9468426851945
Japan,HydraHydrate Hand Cream,Apr2024,1745.610762489427
Japan,HydraHydrate Hand Cream,May2024,1755.2746822936601
Japan,HydraHydrate Hand Cream,Jun2024,1764.9386020978932
Japan,HydraHydrate Hand Cream,Jul2024,1774.6025219021258
Japan,HydraHydrate Hand Cream,Aug2024,1784.2664417063588
Japan,HydraHydrate Hand Cream,Sep2024,1793.9303615105919
Japan,HydraHydrate Hand Cream,Oct2024,1803.5942813148245
Japan,HydraHydrate Hand Cream,Nov2024,1813.2582011190575
Japan,HydraHydrate Hand Cream,Dec2024,1822.92212092329
Japan,SilkSmooth Exfoliating Scrub,Jan2024,2083.9498649536463
Japan,SilkSmooth Exfoliating Scrub,Feb2024,2093.907574759624
Japan,SilkSmooth Exfoliating Scrub,Mar2024,2103.8652845656015
Japan,SilkSmooth Exfoliating Scrub,Apr2024,2113.822994371579
Japan,SilkSmooth Exfoliating Scrub,May2024,2123.780704177557
Japan,SilkSmooth Exfoliating Scrub,Jun2024,2133.7384139835344
Japan,SilkSmooth Exfoliating Scrub,Jul2024,2143.6961237895125
Japan,SilkSmooth Exfoliating Scrub,Aug2024,2153.65383359549
Japan,SilkSmooth Exfoliating Scrub,Sep2024,2163.6115434014678
Japan,SilkSmooth Exfoliating Scrub,Oct2024,2173.5692532074454
Japan,SilkSmooth Exfoliating Scrub,Nov2024,2183.526963013423
Japan,SilkSmooth Exfoliating Scrub,Dec2024,2193.4846728194007
Japan,CleanSkin Acne Treatment,Jan2024,289.9422875789618
Japan,CleanSkin Acne Treatment,Feb2024,291.6730327040984
Japan,CleanSkin Acne Treatment,Mar2024,293.403777829235
Japan,CleanSkin Acne Treatment,Apr2024,295.1345229543716
Japan,CleanSkin Acne Treatment,May2024,296.8652680795082
Japan,CleanSkin Acne Treatment,Jun2024,298.59601320464486
Japan,CleanSkin Acne Treatment,Jul2024,300.32675832978146
Japan,CleanSkin Acne Treatment,Aug2024,302.05750345491805
Japan,CleanSkin Acne Treatment,Sep2024,303.7882485800547
Japan,CleanSkin Acne Treatment,Oct2024,305.5189937051913
Japan,CleanSkin Acne Treatment,Nov2024,307.2497388303279
Japan,CleanSkin Acne Treatment,Dec2024,308.98048395546454
Japan,SunShield SPF 50 Lotion,Jan2024,740.9595520708818
Japan,SunShield SPF 50 Lotion,Feb2024,745.3084211060483
Japan,SunShield SPF 50 Lotion,Mar2024,749.6572901412147
Japan,SunShield SPF 50 Lotion,Apr2024,754.0061591763812
Japan,SunShield SPF 50 Lotion,May2024,758.3550282115474
Japan,SunShield SPF 50 Lotion,Jun2024,762.7038972467138
Japan,SunShield SPF 50 Lotion,Jul2024,767.0527662818803
Japan,SunShield SPF 50 Lotion,Aug2024,771.4016353170465
Japan,SunShield SPF 50 Lotion,Sep2024,775.7505043522129
Japan,SunShield SPF 50 Lotion,Oct2024,780.0993733873794
Japan,SunShield SPF 50 Lotion,Nov2024,784.4482424225456
Japan,SunShield SPF 50 Lotion,Dec2024,788.797111457712
Japan,Refreshing Rose Body Oil,Jan2024,0.0
Japan,Refreshing Rose Body Oil,Feb2024,0.0
Japan,Refreshing Rose Body Oil,Mar2024,0.0
Japan,Refreshing Rose Body Oil,Apr2024,0.0
Japan,Refreshing Rose Body Oil,May2024,0.0
Japan,Refreshing Rose Body Oil,Jun2024,0.0
Japan,Refreshing Rose Body Oil,Jul2024,0.0
Japan,Refreshing Rose Body Oil,Aug2024,0.0
Japan,Refreshing Rose Body Oil,Sep2024,0.0
Japan,Refreshing Rose Body Oil,Oct2024,0.0
Japan,Refreshing Rose Body Oil,Nov2024,0.0
Japan,Refreshing Rose Body Oil,Dec2024,0.0
Japan,Calming Creme Relaxant Bath,Jan2024,1199.1387646729127
Japan,Calming Creme Relaxant Bath,Feb2024,1202.215158293988
Japan,Calming Creme Relaxant Bath,Mar2024,1205.2915519150633
Japan,Calming Creme Relaxant Bath,Apr2024,1208.3679455361387
Japan,Calming Creme Relaxant Bath,May2024,1211.444339157214
Japan,Calming Creme Relaxant Bath,Jun2024,1214.5207327782894
Japan,Calming Creme Relaxant Bath,Jul2024,1217.5971263993647
Japan,Calming Creme Relaxant Bath,Aug2024,1220.67352002044
Japan,Calming Creme Relaxant Bath,Sep2024,1223.7499136415154
Japan,Calming Creme Relaxant Bath,Oct2024,1226.8263072625907
Japan,Calming Creme Relaxant Bath,Nov2024,1229.902700883666
Japan,Calming Creme Relaxant Bath,Dec2024,1232.9790945047414
Japan,Brightening Body Wash,Jan2024,0.0
Japan,Brightening Body Wash,Feb2024,0.0
Japan,Brightening Body Wash,Mar2024,0.0
Japan,Brightening Body Wash,Apr2024,0.0
Japan,Brightening Body Wash,May2024,0.0
Japan,Brightening Body Wash,Jun2024,0.0
Japan,Brightening Body Wash,Jul2024,0.0
Japan,Brightening Body Wash,Aug2024,0.0
Japan,Brightening Body Wash,Sep2024,0.0
Japan,Brightening Body Wash,Oct2024,0.0
Japan,Brightening Body Wash,Nov2024,0.0
Japan,Brightening Body Wash,Dec2024,0.0
Japan,SmoothOperator Shaving Gel,Jan2024,0.0
Japan,SmoothOperator Shaving Gel,Feb2024,0.0
Japan,SmoothOperator Shaving Gel,Mar2024,0.0
Japan,SmoothOperator Shaving Gel,Apr2024,0.0
Japan,SmoothOperator Shaving Gel,May2024,0.0
Japan,SmoothOperator Shaving Gel,Jun2024,0.0
Japan,SmoothOperator Shaving Gel,Jul2024,0.0
Japan,SmoothOperator Shaving Gel,Aug2024,0.0
Japan,SmoothOperator Shaving Gel,Sep2024,0.0
Japan,SmoothOperator Shaving Gel,Oct2024,0.0
Japan,SmoothOperator Shaving Gel,Nov2024,0.0
Japan,SmoothOperator Shaving Gel,Dec2024,0.0
Japan,RadiantRose Face Mask,Jan2024,1595.7399598061945
Japan,RadiantRose Face Mask,Feb2024,1604.724212584669
Japan,RadiantRose Face Mask,Mar2024,1613.708465363144
Japan,RadiantRose Face Mask,Apr2024,1622.6927181416183
Japan,RadiantRose Face Mask,May2024,1631.6769709200928
Japan,RadiantRose Face Mask,Jun2024,1640.6612236985677
Japan,RadiantRose Face Mask,Jul2024,1649.6454764770422
Japan,RadiantRose Face Mask,Aug2024,1658.629729255517
Japan,RadiantRose Face Mask,Sep2024,1667.6139820339915
Japan,RadiantRose Face Mask,Oct2024,1676.5982348124664
Japan,RadiantRose Face Mask,Nov2024,1685.582487590941
Japan,RadiantRose Face Mask,Dec2024,1694.5667403694154
Japan,SoothingSerenity Hand Sanitizer,Jan2024,0.0
Japan,SoothingSerenity Hand Sanitizer,Feb2024,0.0
Japan,SoothingSerenity Hand Sanitizer,Mar2024,0.0
Japan,SoothingSerenity Hand Sanitizer,Apr2024,0.0
Japan,SoothingSerenity Hand Sanitizer,May2024,0.0
Japan,SoothingSerenity Hand Sanitizer,Jun2024,0.0
Japan,SoothingSerenity Hand Sanitizer,Jul2024,0.0
Japan,SoothingSerenity Hand Sanitizer,Aug2024,0.0
Japan,SoothingSerenity Hand Sanitizer,Sep2024,0.0
Japan,SoothingSerenity Hand Sanitizer,Oct2024,0.0
Japan,SoothingSerenity Hand Sanitizer,Nov2024,0.0
Japan,SoothingSerenity Hand Sanitizer,Dec2024,0.0
Japan,GentleGlow Face Cleanser,Jan2024,336.1751919410997
Japan,GentleGlow Face Cleanser,Feb2024,337.3402350277479
Japan,GentleGlow Face Cleanser,Mar2024,338.505278114396
Japan,GentleGlow Face Cleanser,Apr2024,339.6703212010441
Japan,GentleGlow Face Cleanser,May2024,340.8353642876923
Japan,GentleGlow Face Cleanser,Jun2024,342.0004073743404
Japan,GentleGlow Face Cleanser,Jul2024,343.1654504609885
Japan,GentleGlow Face Cleanser,Aug2024,344.3304935476366
Japan,GentleGlow Face Cleanser,Sep2024,345.4955366342848
Japan,GentleGlow Face Cleanser,Oct2024,346.6605797209329
Japan,GentleGlow Face Cleanser,Nov2024,347.825622807581
Japan,GentleGlow Face Cleanser,Dec2024,348.9906658942292
Japan,PurePore Toner,Jan2024,104.18540063811815
Japan,PurePore Toner,Feb2024,104.75530022847599
Japan,PurePore Toner,Mar2024,105.32519981883382
Japan,PurePore Toner,Apr2024,105.89509940919163
Japan,PurePore Toner,May2024,106.46499899954946
Japan,PurePore Toner,Jun2024,107.0348985899073
Japan,PurePore Toner,Jul2024,107.60479818026513
Japan,PurePore Toner,Aug2024,108.17469777062294
Japan,PurePore Toner,Sep2024,108.74459736098078
Japan,PurePore Toner,Oct2024,109.31449695133861
Japan,PurePore Toner,Nov2024,109.88439654169642
Japan,PurePore Toner,Dec2024,110.45429613205425
Japan,SilkySkin Moisturizing Cream,Jan2024,190.99877461809987
Japan,SilkySkin Moisturizing Cream,Feb2024,192.04675891645203
Japan,SilkySkin Moisturizing Cream,Mar2024,193.09474321480417
Japan,SilkySkin Moisturizing Cream,Apr2024,194.1427275131563
Japan,SilkySkin Moisturizing Cream,May2024,195.19071181150846
Japan,SilkySkin Moisturizing Cream,Jun2024,196.23869610986057
Japan,SilkySkin Moisturizing Cream,Jul2024,197.28668040821273
Japan,SilkySkin Moisturizing Cream,Aug2024,198.3346647065649
Japan,SilkySkin Moisturizing Cream,Sep2024,199.382649004917
Japan,SilkySkin Moisturizing Cream,Oct2024,200.43063330326916
Japan,SilkySkin Moisturizing Cream,Nov2024,201.47861760162132
Japan,SilkySkin Moisturizing Cream,Dec2024,202.52660189997343
Japan,MorningMist Deodorant,Jan2024,911.1210942425844
Japan,MorningMist Deodorant,Feb2024,916.1268018019971
Japan,MorningMist Deodorant,Mar2024,921.13250936141
Japan,MorningMist Deodorant,Apr2024,926.138216920823
Japan,MorningMist Deodorant,May2024,931.1439244802357
Japan,MorningMist Deodorant,Jun2024,936.1496320396486
Japan,MorningMist Deodorant,Jul2024,941.1553395990616
Japan,MorningMist Deodorant,Aug2024,946.1610471584743
Japan,MorningMist Deodorant,Sep2024,951.1667547178872
Japan,MorningMist Deodorant,Oct2024,956.1724622773002
Japan,MorningMist Deodorant,Nov2024,961.1781698367131
Japan,MorningMist Deodorant,Dec2024,966.1838773961258
Japan,Hydrating Honey Body Lotion,Jan2024,787.0424585923436
Japan,Hydrating Honey Body Lotion,Feb2024,790.8049824534141
Japan,Hydrating Honey Body Lotion,Mar2024,794.567506314485
Japan,Hydrating Honey Body Lotion,Apr2024,798.3300301755555
Japan,Hydrating Honey Body Lotion,May2024,802.0925540366261
Japan,Hydrating Honey Body Lotion,Jun2024,805.8550778976967
Japan,Hydrating Honey Body Lotion,Jul2024,809.6176017587673
Japan,Hydrating Honey Body Lotion,Aug2024,813.380125619838
Japan,Hydrating Honey Body Lotion,Sep2024,817.1426494809086
Japan,Hydrating Honey Body Lotion,Oct2024,820.9051733419792
Japan,Hydrating Honey Body Lotion,Nov2024,824.6676972030498
Japan,Hydrating Honey Body Lotion,Dec2024,828.4302210641204
Japan,Exfoliating Essentials Scrub,Jan2024,0.0
Japan,Exfoliating Essentials Scrub,Feb2024,0.0
